"","GEOID","full_geoid","male_white_age18to19","male_white_age20to24","male_white_age25to29","male_white_age30to34","male_white_age35to44","male_white_age45to54","male_white_age55to64","male_white_age65to74","male_white_age75to84","male_white_age85over","female_white_age18to19","female_white_age20to24","female_white_age25to29","female_white_age30to34","female_white_age35to44","female_white_age45to54","female_white_age55to64","female_white_age65to74","female_white_age75to84","female_white_age85over","male_black_age18to19","male_black_age20to24","male_black_age25to29","male_black_age30to34","male_black_age35to44","male_black_age45to54","male_black_age55to64","male_black_age65to74","male_black_age75to84","male_black_age85over","female_black_age18to19","female_black_age20to24","female_black_age25to29","female_black_age30to34","female_black_age35to44","female_black_age45to54","female_black_age55to64","female_black_age65to74","female_black_age75to84","female_black_age85over","male_aian_age18to19","male_aian_age20to24","male_aian_age25to29","male_aian_age30to34","male_aian_age35to44","male_aian_age45to54","male_aian_age55to64","male_aian_age65to74","male_aian_age75to84","male_aian_age85over","female_aian_age18to19","female_aian_age20to24","female_aian_age25to29","female_aian_age30to34","female_aian_age35to44","female_aian_age45to54","female_aian_age55to64","female_aian_age65to74","female_aian_age75to84","female_aian_age85over","male_asian_age18to19","male_asian_age20to24","male_asian_age25to29","male_asian_age30to34","male_asian_age35to44","male_asian_age45to54","male_asian_age55to64","male_asian_age65to74","male_asian_age75to84","male_asian_age85over","female_asian_age18to19","female_asian_age20to24","female_asian_age25to29","female_asian_age30to34","female_asian_age35to44","female_asian_age45to54","female_asian_age55to64","female_asian_age65to74","female_asian_age75to84","female_asian_age85over","male_nhpi_age18to19","male_nhpi_age20to24","male_nhpi_age25to29","male_nhpi_age30to34","male_nhpi_age35to44","male_nhpi_age45to54","male_nhpi_age55to64","male_nhpi_age65to74","male_nhpi_age75to84","male_nhpi_age85over","female_nhpi_age18to19","female_nhpi_age20to24","female_nhpi_age25to29","female_nhpi_age30to34","female_nhpi_age35to44","female_nhpi_age45to54","female_nhpi_age55to64","female_nhpi_age65to74","female_nhpi_age75to84","female_nhpi_age85over","male_other_age18to19","male_other_age20to24","male_other_age25to29","male_other_age30to34","male_other_age35to44","male_other_age45to54","male_other_age55to64","male_other_age65to74","male_other_age75to84","male_other_age85over","female_other_age18to19","female_other_age20to24","female_other_age25to29","female_other_age30to34","female_other_age35to44","female_other_age45to54","female_other_age55to64","female_other_age65to74","female_other_age75to84","female_other_age85over","male_mixed_age18to19","male_mixed_age20to24","male_mixed_age25to29","male_mixed_age30to34","male_mixed_age35to44","male_mixed_age45to54","male_mixed_age55to64","male_mixed_age65to74","male_mixed_age75to84","male_mixed_age85over","female_mixed_age18to19","female_mixed_age20to24","female_mixed_age25to29","female_mixed_age30to34","female_mixed_age35to44","female_mixed_age45to54","female_mixed_age55to64","female_mixed_age65to74","female_mixed_age75to84","female_mixed_age85over","male_w_nothisp_age18to19","male_w_nothisp_age20to24","male_w_nothisp_age25to29","male_w_nothisp_age30to34","male_w_nothisp_age35to44","male_w_nothisp_age45to54","male_w_nothisp_age55to64","male_w_nothisp_age65to74","male_w_nothisp_age75to84","male_w_nothisp_age85over","female_w_nothisp_age18to19","female_w_nothisp_age20to24","female_w_nothisp_age25to29","female_w_nothisp_age30to34","female_w_nothisp_age35to44","female_w_nothisp_age45to54","female_w_nothisp_age55to64","female_w_nothisp_age65to74","female_w_nothisp_age75to84","female_w_nothisp_age85over","male_hisp_age18to19","male_hisp_age20to24","male_hisp_age25to29","male_hisp_age30to34","male_hisp_age35to44","male_hisp_age45to54","male_hisp_age55to64","male_hisp_age65to74","male_hisp_age75to84","male_hisp_age85over","female_hisp_age18to19","female_hisp_age20to24","female_hisp_age25to29","female_hisp_age30to34","female_hisp_age35to44","female_hisp_age45to54","female_hisp_age55to64","female_hisp_age65to74","female_hisp_age75to84","female_hisp_age85over","BLACK_FEMALE","BLACK_MALE","BLACK_TOTAL","BLACK_18_to_24","BLACK_25_to_34","BLACK_35_to_44","BLACK_45_to_54","BLACK_55_to_64","BLACK_65_over","HISP_FEMALE","HISP_MALE","HISP_TOTAL","HISP_18_to_24","HISP_25_to_34","HISP_35_to_44","HISP_45_to_54","HISP_55_to_64","HISP_65_over","UNDERREP_FEMALE","UNDERREP_MALE","UNDERREP_TOTAL","UNDERREP_18_to_24","UNDERREP_25_to_34","UNDERREP_35_to_44","UNDERREP_45_to_54","UNDERREP_55_to_64","UNDERREP_65_over"
"21","53167","ZCTA5 53167",0,83,0,26,43,0,60,0,0,15,49,0,0,11,32,144,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,26,43,0,60,0,0,15,49,0,0,11,32,144,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22","53185","ZCTA5 53185",218,336,428,581,1098,1437,1551,1098,431,43,290,469,320,402,1093,1280,1770,850,549,167,0,5,0,4,0,0,21,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,4,0,0,21,0,0,0,0,0,0,1,0,0,0,0,0,0,16,0,0,0,0,13,6,0,0,0,0,0,0,19,0,16,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,38,0,0,0,0,0,0,8,0,0,31,8,0,0,0,0,4,9,10,0,4,0,0,0,0,4,5,0,87,4,11,0,0,0,0,211,331,428,560,1071,1420,1520,1098,427,43,290,469,320,392,1069,1280,1770,828,544,167,7,55,9,21,27,55,35,0,4,0,0,0,0,62,24,31,0,22,5,0,1,9,10,5,5,0,0,21,0,144,178,322,62,92,51,86,35,31,145,187,332,67,97,51,86,56,31
"23","53219","ZCTA5 53219",211,489,1072,979,1961,1939,2102,1244,527,282,138,535,1067,1086,1991,1723,2463,1594,706,490,0,98,228,111,70,108,142,6,23,0,17,100,99,128,137,95,69,90,0,7,0,98,228,111,70,108,142,6,23,0,17,100,99,128,137,95,69,90,0,7,0,0,45,101,20,57,91,4,8,0,0,8,84,93,123,121,50,17,29,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,55,145,78,233,73,31,68,0,0,29,102,147,159,109,86,123,10,0,0,0,24,91,47,20,47,7,0,9,0,34,26,64,54,23,19,47,0,0,0,143,371,892,900,1740,1677,2038,1188,493,280,35,348,790,913,1766,1554,2280,1541,683,467,102,173,400,188,422,336,106,124,43,2,132,301,463,324,394,255,359,63,23,23,673,644,1317,215,566,207,203,211,126,1978,1790,3768,708,1375,816,591,465,278,2651,2434,5085,923,1941,1023,794,676,404
"24","53222","ZCTA5 53222",144,208,706,643,1160,1074,1069,800,248,150,136,260,539,658,1203,1076,1279,935,462,405,60,109,599,119,421,359,348,92,94,0,58,361,527,317,454,472,455,198,53,6,60,109,599,119,421,359,348,92,94,0,58,361,527,317,454,472,455,198,53,6,2,30,16,19,33,31,17,5,7,0,11,25,26,12,43,29,0,9,23,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,10,38,26,0,0,0,5,0,17,3,72,4,0,7,0,0,12,92,20,34,56,44,0,0,0,0,17,48,25,16,61,89,11,8,0,14,144,189,650,629,1130,987,1047,800,248,150,125,221,524,658,1125,1063,1275,927,459,405,4,39,56,14,30,159,60,0,0,0,24,72,32,13,159,17,4,18,3,0,2446,1853,4299,588,1562,875,831,803,443,338,302,640,139,115,189,176,64,21,2784,2155,4939,727,1677,1064,1007,867,464
"25","53510","ZCTA5 53510",7,25,11,51,74,79,140,82,29,11,10,27,40,48,89,61,159,66,38,19,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,25,11,51,74,79,140,82,29,11,10,27,40,48,86,61,159,66,38,19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,3,0,0,3,0,0,0,3,3,6,3,0,3,0,0,0,3,6,9,3,0,6,0,0,0
"26","53526","ZCTA5 53526",0,35,15,23,22,42,36,35,15,6,19,34,19,22,26,50,29,34,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,15,23,22,42,36,35,15,6,19,21,14,16,26,50,29,34,13,3,0,10,0,0,0,0,0,0,0,0,0,13,5,6,0,0,0,0,0,0,2,0,2,0,0,0,0,2,2,24,10,34,23,11,0,0,0,0,26,10,36,23,11,0,0,2,2
"27","53536","ZCTA5 53536",50,244,194,352,504,529,593,445,173,35,102,251,211,239,616,588,604,371,184,165,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,13,4,0,0,0,0,3,0,0,0,9,5,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,3,0,0,0,0,50,241,192,347,483,529,593,445,173,35,99,251,211,239,613,543,604,338,172,165,0,3,2,8,34,4,0,0,0,0,6,0,0,11,12,50,0,33,12,0,2,3,5,2,0,0,0,0,3,124,51,175,9,21,46,54,0,45,126,54,180,11,21,46,54,0,48
"28","53541","ZCTA5 53541",8,22,24,20,54,46,81,57,20,15,3,27,24,21,44,54,80,33,25,19,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,22,24,20,54,46,81,57,20,15,3,27,24,21,44,54,78,33,25,19,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,4,4,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,4,4,4,0,0,0,6,0
"29","53006","ZCTA5 53006",10,51,20,74,104,166,143,76,37,6,19,37,40,46,75,133,144,67,40,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,3,2,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,51,20,74,99,166,139,76,37,6,19,37,40,46,70,133,142,67,40,12,4,0,0,0,5,2,4,0,0,0,3,0,0,0,5,1,6,0,0,0,0,0,0,0,0,0,0,0,0,9,11,20,7,0,10,3,10,0,9,11,20,7,0,10,3,10,0
"30","53007","ZCTA5 53007",7,54,46,85,115,71,154,59,12,25,13,27,61,64,90,80,150,119,58,48,0,0,0,0,14,7,0,38,0,0,0,10,0,0,13,0,16,4,0,8,0,0,0,0,14,7,0,38,0,0,0,10,0,0,13,0,16,4,0,8,0,0,24,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,7,54,46,85,106,61,149,53,12,25,13,27,61,64,90,77,150,119,58,48,0,0,0,0,9,10,5,6,0,0,0,0,0,0,0,3,0,0,0,0,35,59,94,10,0,27,7,16,50,3,25,28,0,0,9,13,5,6,38,84,122,10,0,36,20,21,56
"31","53024","ZCTA5 53024",99,619,374,488,1029,1152,1174,789,429,186,159,450,310,401,1145,1081,1318,859,560,177,0,0,0,0,38,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,34,36,0,0,15,0,0,0,0,17,38,20,20,43,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,33,13,0,129,0,0,0,0,0,0,0,0,17,38,17,0,16,0,0,0,99,619,374,478,943,1113,1174,789,429,186,159,450,310,373,1127,1074,1282,859,560,177,33,13,0,10,103,39,0,0,0,0,0,0,0,28,46,7,36,0,0,0,0,44,44,0,0,38,6,0,0,81,198,279,46,38,149,46,36,0,81,242,323,46,38,187,52,36,0
"32","53036","ZCTA5 53036",0,130,69,139,187,182,232,88,83,3,34,98,43,126,246,126,208,143,57,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,69,139,187,182,219,88,83,3,34,98,43,126,246,126,208,138,57,6,0,0,0,14,0,0,13,0,0,0,0,0,0,0,0,0,0,5,0,0,23,0,23,0,0,23,0,0,0,5,14,19,0,14,0,0,13,5,28,14,42,0,14,23,0,13,5
"33","53057","ZCTA5 53057",21,57,65,30,83,84,110,92,32,66,2,19,67,44,61,79,120,104,32,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,21,57,65,30,83,84,110,92,32,66,2,19,67,44,61,79,120,104,32,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"34","53058","ZCTA5 53058",48,56,135,68,192,213,372,136,139,27,52,66,43,49,162,244,316,180,194,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,8,0,10,5,0,0,0,0,0,8,0,6,0,0,0,0,0,0,48,56,135,68,173,213,368,136,137,27,52,57,43,45,157,244,313,180,191,29,0,0,0,0,19,0,4,0,2,0,0,9,0,4,5,0,3,0,3,0,0,0,0,0,0,0,0,0,0,21,21,42,9,4,24,0,7,5,21,21,42,9,4,24,0,7,5
"35","53118","ZCTA5 53118",75,208,74,176,347,476,666,442,156,73,35,119,123,112,423,489,639,429,158,231,1,4,0,0,0,11,3,0,0,0,0,0,0,0,0,15,0,0,0,0,1,4,0,0,0,11,3,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,3,0,0,0,3,0,21,4,0,0,0,0,0,0,0,8,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,9,0,0,32,0,0,5,0,0,75,203,74,164,346,467,652,442,156,73,35,115,123,95,415,476,639,429,158,231,0,5,0,12,1,9,14,0,0,0,0,4,8,17,8,13,0,0,0,0,15,16,31,5,0,0,26,3,0,50,27,77,9,37,9,22,14,0,65,43,108,14,37,9,48,17,0
"36","53140","ZCTA5 53140",583,1028,940,825,1253,1745,1520,874,593,175,824,1188,691,773,1083,1224,1773,1187,610,559,95,243,180,85,266,238,182,16,21,0,39,201,144,194,201,272,144,96,36,0,95,243,180,85,266,238,182,16,21,0,39,201,144,194,201,272,144,96,36,0,6,17,30,60,0,0,0,0,0,0,7,0,31,0,56,11,0,0,0,0,0,0,5,0,4,0,0,5,0,0,0,12,0,0,0,0,0,0,0,0,4,56,10,31,158,59,10,0,0,0,43,34,53,0,40,59,14,0,0,0,88,30,30,19,48,17,5,10,15,0,47,35,18,13,28,106,39,9,0,0,486,806,864,630,896,1496,1428,806,529,163,676,962,563,629,880,1127,1679,1078,600,559,127,298,100,226,549,294,107,78,64,12,191,304,188,144,228,178,132,109,10,0,1183,1144,2327,578,603,467,510,326,169,1352,1748,3100,920,658,777,472,239,273,2535,2892,5427,1498,1261,1244,982,565,442
"37","53144","ZCTA5 53144",426,901,729,977,1242,1375,1398,731,338,159,291,508,760,881,1196,1652,1603,781,470,341,90,167,79,56,223,232,108,43,15,0,79,167,165,78,197,147,159,44,3,23,90,167,79,56,223,232,108,43,15,0,79,167,165,78,197,147,159,44,3,23,0,46,45,0,25,48,27,16,0,0,7,20,3,0,0,59,0,14,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,35,16,8,81,69,33,15,0,0,5,0,24,0,90,93,14,0,23,0,0,32,59,14,0,19,0,0,10,13,22,39,0,25,3,25,17,24,0,0,339,726,598,761,1072,1126,1307,724,331,159,253,435,667,575,888,1495,1448,730,454,341,145,220,232,238,251,318,124,22,7,13,43,73,117,319,409,290,169,82,39,0,903,905,1808,503,378,420,379,267,128,1372,1446,2818,481,906,660,608,293,163,2275,2351,4626,984,1284,1080,987,560,291
"38","53146","ZCTA5 53146",105,76,165,202,490,625,592,426,313,90,140,141,128,181,452,675,458,552,300,140,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,28,11,0,0,0,0,0,0,0,9,42,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,12,0,0,0,20,0,0,0,0,0,0,20,0,0,0,0,0,105,76,139,186,490,625,592,418,313,90,101,141,128,181,452,675,458,552,300,140,0,0,26,28,0,0,11,8,0,0,39,0,0,0,0,7,0,0,0,0,0,7,7,7,0,0,0,0,0,46,62,108,39,54,0,7,11,8,46,69,115,46,54,0,7,11,8
"39","53150","ZCTA5 53150",292,536,449,497,1488,2137,2138,1298,454,212,166,707,360,635,1559,1969,1889,1278,736,306,0,0,0,0,23,7,0,0,0,0,0,0,0,0,0,0,9,0,12,0,0,0,0,0,23,7,0,0,0,0,0,0,0,0,0,0,9,0,12,0,11,0,0,21,61,0,14,0,0,0,0,0,0,33,19,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,27,14,21,0,0,0,0,0,0,23,0,58,17,0,0,0,0,0,5,6,0,10,0,14,0,0,0,0,6,0,0,15,12,46,26,0,0,292,493,431,480,1486,2125,2097,1298,454,212,154,690,304,606,1540,1940,1867,1270,717,306,0,48,35,44,28,16,41,0,0,0,12,17,79,29,77,29,34,8,19,0,12,30,42,0,0,23,7,9,12,270,171,441,77,187,105,45,75,27,282,201,483,77,187,128,52,84,39
"40","53189","ZCTA5 53189",367,624,461,664,1684,1882,1835,1134,468,171,162,778,587,728,1842,2009,1916,1060,501,178,0,14,9,31,74,6,8,0,0,0,0,0,0,0,0,11,13,0,0,0,0,14,9,31,74,6,8,0,0,0,0,0,0,0,0,11,13,0,0,0,0,17,0,7,36,16,38,20,0,0,0,39,25,0,81,39,46,14,9,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,0,25,46,128,37,0,0,0,0,48,0,33,0,125,32,18,0,0,9,40,19,9,14,5,23,0,0,0,0,26,0,0,23,0,41,5,0,0,311,569,454,542,1497,1812,1773,1087,457,171,136,663,494,670,1638,1858,1897,1051,493,178,56,207,8,147,233,198,120,47,11,0,26,170,93,91,204,268,63,20,8,0,11,134,145,14,40,74,17,21,0,880,907,1787,459,339,437,466,183,86,891,1041,1932,473,379,511,483,204,86
"41","53190","ZCTA5 53190",1494,2752,358,330,573,665,778,588,319,90,1229,2323,240,240,504,764,825,496,367,311,77,141,5,47,9,7,0,11,0,0,46,148,17,0,49,0,0,0,0,0,77,141,5,47,9,7,0,11,0,0,46,148,17,0,49,0,0,0,0,0,5,29,0,11,13,3,0,0,0,0,35,46,29,43,11,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,30,0,0,0,0,51,30,7,6,17,12,13,28,0,0,44,35,22,9,10,14,0,0,0,0,49,104,14,24,8,15,19,0,0,0,65,35,17,0,5,3,1,0,0,0,1422,2529,286,265,495,596,751,576,319,90,1159,2134,192,224,430,685,825,490,364,311,123,310,79,95,95,81,40,40,0,0,131,236,87,25,89,126,0,6,3,0,260,297,557,412,69,58,7,0,11,703,823,1526,800,286,184,207,40,49,963,1120,2083,1212,355,242,214,40,60
"42","53203","ZCTA5 53203",12,183,320,82,59,65,95,32,4,0,8,98,254,41,17,28,80,4,19,0,0,25,13,11,0,0,0,9,4,0,0,0,37,5,9,0,11,0,0,0,0,25,13,11,0,0,0,9,4,0,0,0,37,5,9,0,11,0,0,0,0,7,8,0,16,0,20,0,0,0,5,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10,0,0,0,0,0,0,0,6,14,0,0,0,0,0,0,0,12,167,320,82,59,60,82,32,4,0,8,98,213,33,17,21,80,4,19,0,0,16,0,0,0,5,13,0,0,0,0,0,41,8,0,7,11,0,0,0,51,62,113,25,66,9,0,11,13,56,21,77,16,49,0,12,24,0,107,83,190,41,115,9,12,35,13
"43","53207","ZCTA5 53207",173,578,1403,1658,2758,2088,2005,1532,523,182,191,609,2018,1613,2621,1771,2211,1380,600,358,6,29,41,145,55,78,57,27,20,0,6,0,65,78,20,46,41,7,0,0,6,29,41,145,55,78,57,27,20,0,6,0,65,78,20,46,41,7,0,0,0,6,61,11,54,4,6,22,0,0,36,0,80,7,87,10,35,0,5,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,7,0,0,0,0,11,13,45,249,168,160,72,34,8,0,5,81,109,57,101,120,184,13,0,18,55,165,40,47,49,13,70,44,0,5,20,28,88,33,75,26,27,8,0,0,151,513,1228,1493,2532,1967,1921,1460,499,182,181,470,1814,1436,2455,1633,2126,1355,565,314,53,148,222,414,416,301,171,145,38,0,35,244,381,249,294,271,275,38,35,62,222,401,623,41,329,75,124,98,54,1609,1737,3346,480,1266,710,572,446,318,1831,2138,3969,521,1595,785,696,544,372
"44","53209","ZCTA5 53209",178,190,245,563,593,859,825,642,308,154,39,193,426,371,533,1002,882,733,341,343,483,990,1161,707,1493,1525,1389,808,417,127,490,1086,1400,1327,2292,2010,1912,1413,561,308,483,990,1161,707,1493,1525,1389,808,417,127,490,1086,1400,1327,2292,2010,1912,1413,561,308,9,10,89,11,66,51,5,20,0,8,3,24,77,0,107,50,32,37,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,23,29,114,61,12,6,0,18,38,0,0,85,56,140,18,5,0,0,0,24,23,148,27,12,25,0,0,0,0,26,29,94,58,22,38,0,0,0,163,179,229,482,555,794,815,634,308,151,5,185,402,363,474,914,874,733,339,343,17,25,39,151,158,121,22,22,16,21,72,12,34,133,128,153,14,5,2,0,10887,7711,18598,3049,4595,3785,3535,3301,3634,539,570,1109,126,357,286,274,36,66,11426,8281,19707,3175,4952,4071,3809,3337,3700
"45","53220","ZCTA5 53220",216,527,891,798,1335,1323,1759,871,582,196,151,446,784,752,1551,1491,1608,1259,943,510,10,96,80,18,31,107,8,41,0,0,24,0,102,23,19,106,14,49,16,0,10,96,80,18,31,107,8,41,0,0,24,0,102,23,19,106,14,49,16,0,0,22,107,113,69,121,8,28,9,0,15,13,23,36,145,54,0,25,37,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,12,99,152,107,70,2,12,0,5,31,42,107,114,139,46,9,16,40,0,0,12,0,24,14,5,6,23,0,0,13,47,46,69,45,10,23,12,6,14,189,401,796,743,1270,1192,1627,816,582,196,135,324,691,612,1282,1416,1531,1190,925,508,48,150,194,217,184,206,134,92,0,5,47,182,220,303,417,121,91,115,64,2,339,383,722,130,223,50,213,22,106,1471,1096,2567,427,934,601,327,225,278,1810,1479,3289,557,1157,651,540,247,384
"46","53502","ZCTA5 53502",32,27,65,65,179,143,210,138,63,5,42,51,70,64,144,132,151,144,62,14,0,11,0,0,7,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,11,0,0,7,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,27,65,65,170,143,210,138,63,5,42,51,70,64,144,132,151,144,53,14,0,0,0,0,9,0,0,0,0,0,0,0,0,0,5,0,0,0,9,0,32,18,50,43,0,7,0,0,0,14,9,23,0,0,14,0,0,9,46,27,73,43,0,21,0,0,9
