"","GEOID","full_geoid","male_white_total","male_white_less_hs","male_white_hs_grad","male_white_some_college","male_white_bs","female_white_total","female_white_less_hs","female_white_hs_grad","female_white_some_college","female_white_bs","male_black_total","male_black_less_hs","male_black_hs_grad","male_black_some_college","male_black_bs","female_black_total","female_black_less_hs","female_black_hs_grad","female_black_some_college","female_black_bs","male_aian_total","male_aian_less_hs","male_aian_hs_grad","male_aian_some_college","male_aian_bs","female_aian_total","female_aian_less_hs","female_aian_hs_grad","female_aian_some_college","female_aian_bs","male_asian_total","male_asian_less_hs","male_asian_hs_grad","male_asian_some_college","male_asian_bs","female_asian_total","female_asian_less_hs","female_asian_hs_grad","female_asian_some_college","female_asian_bs","male_nhpi_total","male_nhpi_less_hs","male_nhpi_hs_grad","male_nhpi_some_college","male_nhpi_bs","female_nhpi_total","female_nhpi_less_hs","female_nhpi_hs_grad","female_nhpi_some_college","female_nhpi_bs","male_other_total","male_other_less_hs","male_other_hs_grad","male_other_some_college","male_other_bs","female_other_total","female_other_less_hs","female_other_hs_grad","female_other_some_college","female_other_bs","male_mixed_total","male_mixed_less_hs","male_mixed_hs_grad","male_mixed_some_college","male_mixed_bs","female_mixed_total","female_mixed_less_hs","female_mixed_hs_grad","female_mixed_some_college","female_mixed_bs","male_w_nothisp_total","male_w_nothisp_less_hs","male_w_nothisp_hs_grad","male_w_nothisp_some_college","male_w_nothisp_bs","female_w_nothisp_total","female_w_nothisp_less_hs","female_w_nothisp_hs_grad","female_w_nothisp_some_college","female_w_nothisp_bs","male_hisp_total","male_hisp_less_hs","male_hisp_hs_grad","male_hisp_some_college","male_hisp_bs","female_hisp_total","female_hisp_less_hs","female_hisp_hs_grad","female_hisp_some_college","female_hisp_bs","BLACK_TOTAL","BLACK_FEMALE","BLACK_MALE","BLACK_LESS_HS_TOTAL","BLACK_HS_TOTAL","BLACK_SOME_COLLEGE_TOTAL","BLACK_COLLEGE_TOTAL","HISP_TOTAL","HISP_FEMALE","HISP_MALE","HISP_LESS_HS_TOTAL","HISP_HS_TOTAL","HISP_SOME_COLLEGE_TOTAL","HISP_COLLEGE_TOTAL","UNDERREP_TOTAL","UNDERREP_FEMALE_TOTAL","UNDERREP_MALE","UNDERREP_LESS_HS_TOTAL","UNDERREP_HS_TOTAL","UNDERREP_SOME_COLLEGE_TOTAL","UNDERREP_COLLEGE_TOTAL"
"492","54659","ZCTA5 54659",468,85,228,120,35,419,75,152,150,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,9,0,0,8,1,464,85,224,120,35,416,75,149,150,42,5,0,4,1,0,3,0,3,0,0,0,0,0,0,0,0,0,8,3,5,0,7,1,0,8,3,5,0,7,1,0
"493","54646","ZCTA5 54646",1525,177,731,432,185,1410,136,613,513,148,15,0,0,14,1,3,0,2,0,1,3,3,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,4,0,10,0,6,4,0,1479,171,698,425,185,1382,124,613,497,148,48,8,33,7,0,28,12,0,16,0,18,3,15,0,2,14,2,76,28,48,20,33,23,0,94,31,63,20,35,37,2
"494","54654","ZCTA5 54654",51,10,28,11,2,38,4,23,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,10,28,11,2,38,4,23,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"495","54722","ZCTA5 54722",1264,240,528,377,119,1246,149,453,460,184,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,23,12,11,0,0,3,0,0,3,0,1259,240,528,372,119,1242,149,449,460,184,11,6,0,5,0,7,0,4,0,3,0,0,0,0,0,0,0,18,7,11,6,4,5,3,18,7,11,6,4,5,3
"496","54724","ZCTA5 54724",2480,293,997,795,395,2752,99,884,1061,708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,16,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,2,0,0,2,0,0,0,0,0,0,2463,293,997,795,378,2737,98,884,1050,705,17,0,0,0,17,17,1,0,13,3,0,0,0,0,0,0,0,34,17,17,1,0,13,20,34,17,17,1,0,13,20
"497","54726","ZCTA5 54726",634,101,270,194,69,537,49,204,211,73,3,3,0,0,0,0,0,0,0,0,3,0,0,3,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,608,101,262,185,60,523,47,192,211,73,26,0,8,9,9,14,2,12,0,0,3,0,3,3,0,0,0,40,14,26,2,20,9,9,43,14,29,5,20,9,9
"498","54730","ZCTA5 54730",1744,132,661,533,418,1666,73,536,543,514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,16,0,11,0,11,0,0,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,7,0,7,0,0,7,0,0,7,0,25,0,15,10,0,1736,128,661,529,418,1666,73,536,543,514,14,10,0,4,0,11,0,7,4,0,0,0,0,0,0,0,0,25,11,14,10,7,8,0,25,11,14,10,7,8,0
"499","54756","ZCTA5 54756",350,30,165,89,66,330,25,136,91,78,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,6,0,0,6,0,346,29,165,86,66,325,20,136,91,78,4,1,0,3,0,5,5,0,0,0,0,0,0,0,0,0,0,9,5,4,6,0,3,0,9,5,4,6,0,3,0
"500","54767","ZCTA5 54767",1144,51,441,380,272,1184,24,427,414,319,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,5,0,3,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,1,0,0,1,0,17,11,3,0,3,1142,51,441,378,272,1178,24,427,408,319,4,0,2,2,0,6,0,0,6,0,1,1,0,0,0,0,1,10,6,4,0,2,8,0,11,7,4,0,2,8,1
"501","54770","ZCTA5 54770",773,46,284,299,144,663,23,237,256,147,1,0,0,1,0,0,0,0,0,0,3,1,2,0,0,7,0,1,0,6,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,15,5,4,6,0,4,0,0,4,0,5,2,3,0,0,7,5,0,2,0,771,46,284,297,144,657,23,237,250,147,21,7,6,8,0,11,1,0,10,0,1,0,1,0,0,1,0,32,11,21,8,6,18,0,33,11,22,8,6,19,0
"502","54773","ZCTA5 54773",1151,108,546,316,181,1118,93,379,427,219,26,10,4,12,0,5,5,0,0,0,14,0,0,14,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,7,0,0,14,10,0,4,0,0,0,0,0,0,9,0,8,1,0,1141,108,536,316,181,1116,93,377,427,219,21,2,17,2,0,16,10,2,4,0,31,5,26,15,4,12,0,37,16,21,12,19,6,0,68,21,47,27,23,18,0
"503","54810","ZCTA5 54810",908,73,340,290,205,841,50,314,289,188,12,1,6,5,0,0,0,0,0,0,5,0,5,0,0,12,0,5,0,7,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,5,0,4,0,0,0,0,0,906,73,340,290,203,837,50,314,285,188,3,0,1,0,2,4,0,0,4,0,12,0,12,1,6,5,0,7,4,3,0,1,4,2,19,4,15,1,7,9,2
"504","54952","ZCTA5 54952",8077,649,2928,2438,2062,8663,479,3117,2933,2134,82,5,15,52,10,91,6,0,65,20,143,15,60,53,15,85,0,14,61,10,263,24,48,55,136,270,0,74,118,78,0,0,0,0,0,20,20,0,0,0,258,69,80,108,1,184,82,11,91,0,75,9,12,31,23,84,5,0,65,14,7926,583,2868,2418,2057,8493,465,3099,2836,2093,417,135,140,137,5,375,96,29,209,41,173,91,82,11,15,117,30,792,375,417,231,169,346,46,965,466,499,242,184,463,76
"505","54956","ZCTA5 54956",13733,731,4002,4016,4984,14765,743,4778,4344,4900,138,47,46,22,23,176,0,109,39,28,122,5,63,24,30,136,9,49,30,48,195,17,28,24,126,289,2,67,72,148,0,0,0,0,0,0,0,0,0,0,54,54,0,0,0,32,32,0,0,0,172,6,83,13,70,142,17,63,39,23,13470,715,3873,3930,4952,14493,677,4651,4295,4870,343,70,143,86,44,345,115,127,60,43,314,176,138,47,155,61,51,688,345,343,185,270,146,87,1002,521,481,232,425,207,138
"506","54970","ZCTA5 54970",1651,343,645,495,168,974,157,413,275,129,253,78,125,31,19,18,18,0,0,0,59,19,6,34,0,9,0,1,0,8,2,0,2,0,0,4,0,3,1,0,0,0,0,0,0,0,0,0,0,0,7,3,2,2,0,10,0,3,7,0,114,21,65,18,10,11,0,11,0,0,1556,277,620,493,166,960,157,402,272,129,126,69,51,4,2,23,0,15,8,0,271,18,253,96,125,31,19,149,23,126,69,66,12,2,420,41,379,165,191,43,21
"507","54840","ZCTA5 54840",1549,97,628,528,296,1506,77,494,650,285,12,8,0,4,0,0,0,0,0,0,18,0,8,8,2,16,0,2,11,3,0,0,0,0,0,11,0,0,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,10,28,18,3,35,2,23,10,0,1540,94,628,523,295,1491,72,488,650,281,18,12,0,5,1,15,5,6,0,4,12,0,12,8,0,4,0,33,15,18,17,6,5,5,45,15,30,25,6,9,5
"508","54842","ZCTA5 54842",55,0,8,47,0,62,0,9,43,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,8,47,0,62,0,9,43,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"509","54847","ZCTA5 54847",808,50,303,292,163,789,29,236,331,193,0,0,0,0,0,3,0,3,0,0,7,0,3,0,4,13,0,8,0,5,1,0,1,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,6,12,0,0,7,5,808,50,303,292,163,781,29,236,323,193,0,0,0,0,0,8,0,0,8,0,3,3,0,0,3,0,0,8,8,0,0,0,8,0,11,11,0,0,3,8,0
"510","54848","ZCTA5 54848",1828,215,875,473,265,2078,277,811,515,475,6,0,6,0,0,40,9,25,0,6,8,0,0,8,0,9,0,0,9,0,0,0,0,0,0,19,0,14,5,0,15,15,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,40,0,19,17,4,26,17,9,0,0,1820,213,875,471,261,2059,274,801,511,473,12,2,0,6,4,38,3,24,9,2,46,40,6,9,31,0,6,50,38,12,5,24,15,6,96,78,18,14,55,15,12
"511","54921","ZCTA5 54921",352,64,150,91,47,357,34,140,109,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,21,13,5,3,0,18,9,3,6,0,0,0,0,0,0,5,0,5,0,0,333,49,150,87,47,342,23,140,105,74,40,28,5,7,0,33,20,3,10,0,0,0,0,0,0,0,0,73,33,40,48,8,17,0,73,33,40,48,8,17,0
"512","54935","ZCTA5 54935",12754,1075,4913,3977,2789,13588,1025,4327,4806,3430,216,17,70,82,47,183,25,63,35,60,122,27,36,30,29,36,0,13,12,11,235,14,0,38,183,340,26,33,37,244,6,0,0,0,6,6,0,0,0,6,372,158,105,50,59,297,174,106,17,0,304,15,200,21,68,190,60,58,20,52,12439,947,4785,3918,2789,13246,912,4222,4746,3366,733,301,277,109,46,643,287,215,77,64,399,183,216,42,133,117,107,1376,643,733,588,492,186,110,1775,826,949,630,625,303,217
"513","54123","ZCTA5 54123",107,20,30,46,11,67,5,11,39,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,8,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,17,30,46,11,64,5,11,36,12,3,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,6,3,3,3,0,3,0,6,3,3,3,0,3,0
"514","54124","ZCTA5 54124",1240,168,673,264,135,1101,88,458,382,173,6,0,6,0,0,6,0,6,0,0,80,22,10,48,0,63,0,9,25,29,3,0,0,0,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,4,4,0,0,0,16,0,15,1,0,33,0,12,17,4,1225,159,673,258,135,1088,85,450,380,173,27,14,6,7,0,17,7,8,2,0,12,6,6,0,12,0,0,44,17,27,21,14,9,0,56,23,33,21,26,9,0
"515","54127","ZCTA5 54127",28,0,24,4,0,22,0,10,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,15,4,0,22,0,10,12,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,0,9,0,0,9,0,9,0,9,0,0
"516","54130","ZCTA5 54130",8341,315,3228,2932,1866,8825,370,3196,2663,2596,2,0,2,0,0,1,0,1,0,0,42,0,15,11,16,37,5,18,12,2,0,0,0,0,0,13,0,0,8,5,0,0,0,0,0,0,0,0,0,0,30,14,11,0,5,81,0,25,49,7,121,0,48,62,11,70,37,29,4,0,8289,313,3228,2894,1854,8711,337,3196,2612,2566,84,16,11,45,12,154,33,0,91,30,3,1,2,0,3,0,0,238,154,84,49,11,136,42,241,155,86,49,14,136,42
"517","54156","ZCTA5 54156",613,61,284,191,77,602,59,260,197,86,0,0,0,0,0,0,0,0,0,0,7,5,2,0,0,3,3,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,611,61,284,189,77,585,59,258,182,86,2,0,0,2,0,18,0,2,15,1,0,0,0,0,0,0,0,20,18,2,0,2,17,1,20,18,2,0,2,17,1
"518","54204","ZCTA5 54204",571,39,245,180,107,616,32,201,217,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,11,0,0,0,0,0,0,0,0,0,0,0,566,39,245,180,102,612,32,201,213,166,5,0,0,0,5,4,0,0,4,0,0,0,0,0,0,0,0,9,4,5,0,0,4,5,9,4,5,0,0,4,5
"519","54241","ZCTA5 54241",4866,449,1878,1732,807,5156,432,1986,1760,978,28,12,12,4,0,19,10,0,0,9,43,31,0,7,5,17,0,16,0,1,92,14,23,45,10,27,0,0,12,15,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,19,0,19,0,0,47,4,5,28,10,29,10,19,0,0,4732,408,1870,1702,752,5070,395,1980,1725,970,149,41,14,34,60,115,47,25,35,8,47,19,28,22,12,4,9,264,115,149,88,39,69,68,311,134,177,110,51,73,77
"520","54245","ZCTA5 54245",702,62,277,228,135,747,34,255,296,162,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,684,56,277,216,135,739,29,255,293,162,18,6,0,12,0,8,5,0,3,0,2,0,2,0,2,0,0,26,8,18,11,0,15,0,28,8,20,11,2,15,0
"521","54247","ZCTA5 54247",808,97,339,237,135,710,35,268,258,149,0,0,0,0,0,0,0,0,0,0,7,0,0,7,0,4,0,0,4,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,790,89,336,237,128,706,35,268,256,147,20,10,3,0,7,6,2,0,2,2,0,0,0,0,0,0,0,26,6,20,12,3,2,9,26,6,20,12,3,2,9
"522","54413","ZCTA5 54413",64,13,34,14,3,53,1,25,21,6,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,13,31,14,3,50,1,25,18,6,3,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,6,3,3,0,3,3,0,6,3,3,0,3,3,0
"523","54449","ZCTA5 54449",8373,641,3015,2349,2368,9074,483,2976,3010,2605,15,0,4,0,11,57,7,27,0,23,4,0,0,4,0,23,0,7,0,16,226,14,1,0,211,320,7,18,12,283,0,0,0,0,0,0,0,0,0,0,18,13,5,0,0,12,6,0,6,0,25,8,5,12,0,111,3,38,1,69,8232,631,2928,2342,2331,8962,483,2924,2995,2560,167,23,92,15,37,124,6,52,21,45,72,57,15,7,31,0,34,291,124,167,29,144,36,82,363,181,182,36,175,36,116
"524","54452","ZCTA5 54452",6544,731,2555,2162,1096,6625,352,2560,2455,1258,37,5,6,12,14,14,5,9,0,0,5,0,0,5,0,16,0,0,0,16,28,4,6,6,12,19,6,0,0,13,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,19,9,5,5,0,101,0,28,51,22,6485,698,2538,2161,1088,6578,330,2560,2434,1254,62,36,17,1,8,47,22,0,21,4,51,14,37,10,15,12,14,109,47,62,58,17,22,12,160,61,99,68,32,34,26
"525","54456","ZCTA5 54456",2056,246,911,663,236,2136,170,874,730,362,21,0,9,12,0,18,9,9,0,0,14,0,7,7,0,0,0,0,0,0,15,5,0,3,7,21,8,5,5,3,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,3,3,0,0,0,28,0,8,20,0,4,0,3,1,0,2031,232,907,658,234,2113,162,864,725,362,30,19,4,5,2,26,11,10,5,0,39,18,21,9,18,12,0,56,26,30,30,14,10,2,95,44,51,39,32,22,2
"526","54463","ZCTA5 54463",267,25,112,78,52,225,6,68,110,41,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,4,0,0,4,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267,25,112,78,52,225,6,68,110,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"527","54467","ZCTA5 54467",4230,141,1382,1266,1441,4542,219,1510,1236,1577,79,5,0,66,8,16,0,0,0,16,23,0,23,0,0,55,0,23,0,32,62,0,0,7,55,122,0,35,6,81,0,0,0,0,0,0,0,0,0,0,19,19,0,0,0,23,6,0,17,0,60,1,0,16,43,55,0,2,13,40,4193,131,1376,1245,1441,4448,173,1498,1200,1577,61,34,6,21,0,117,52,12,53,0,95,16,79,5,0,66,24,178,117,61,86,18,74,0,273,133,140,91,18,140,24
"528","54469","ZCTA5 54469",527,19,194,186,128,672,49,232,236,155,3,0,0,0,3,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,11,3,3,0,5,3,0,0,0,3,515,19,184,184,128,646,46,225,231,144,17,0,13,4,0,26,3,7,5,11,3,0,3,0,0,0,3,43,26,17,3,20,9,11,46,26,20,3,20,9,14
"529","54474","ZCTA5 54474",1296,26,425,539,306,1378,31,439,555,353,31,0,0,31,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,28,0,8,12,8,32,26,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,0,0,0,0,0,0,1296,26,425,539,306,1378,31,439,555,353,0,0,0,0,0,0,0,0,0,0,41,10,31,0,0,41,0,0,0,0,0,0,0,0,41,10,31,0,0,41,0
"530","54475","ZCTA5 54475",632,35,308,201,88,500,26,219,146,109,0,0,0,0,0,1,0,1,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,8,2,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,6,0,6,0,0,4,4,0,0,0,7,4,0,0,3,624,35,306,195,88,500,26,219,146,109,14,4,4,6,0,13,4,6,0,3,1,1,0,0,1,0,0,27,13,14,8,10,6,3,28,14,14,8,11,6,3
"531","54489","ZCTA5 54489",620,45,298,207,70,536,25,235,192,84,4,0,0,4,0,2,0,2,0,0,6,3,3,0,0,9,0,0,5,4,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,11,3,0,2,6,620,45,298,207,70,536,25,235,192,84,2,0,0,2,0,0,0,0,0,0,6,2,4,0,2,4,0,2,0,2,0,0,2,0,8,2,6,0,2,6,0
"532","54519","ZCTA5 54519",477,43,154,178,102,487,35,176,149,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,4,0,0,0,4,7,0,7,0,0,0,0,0,0,0,470,36,154,178,102,485,35,174,149,127,14,7,7,0,0,2,0,2,0,0,0,0,0,0,0,0,0,16,2,14,7,9,0,0,16,2,14,7,9,0,0
"533","54525","ZCTA5 54525",88,4,39,33,12,85,10,31,31,13,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,4,39,33,12,85,10,31,31,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
