,GEOID,full_geoid,male_white_total,male_white_less_hs,male_white_hs_grad,male_white_some_college,male_white_bs,female_white_total,female_white_less_hs,female_white_hs_grad,female_white_some_college,female_white_bs,male_black_total,male_black_less_hs,male_black_hs_grad,male_black_some_college,male_black_bs,female_black_total,female_black_less_hs,female_black_hs_grad,female_black_some_college,female_black_bs,male_aian_total,male_aian_less_hs,male_aian_hs_grad,male_aian_some_college,male_aian_bs,female_aian_total,female_aian_less_hs,female_aian_hs_grad,female_aian_some_college,female_aian_bs,male_asian_total,male_asian_less_hs,male_asian_hs_grad,male_asian_some_college,male_asian_bs,female_asian_total,female_asian_less_hs,female_asian_hs_grad,female_asian_some_college,female_asian_bs,male_nhpi_total,male_nhpi_less_hs,male_nhpi_hs_grad,male_nhpi_some_college,male_nhpi_bs,female_nhpi_total,female_nhpi_less_hs,female_nhpi_hs_grad,female_nhpi_some_college,female_nhpi_bs,male_other_total,male_other_less_hs,male_other_hs_grad,male_other_some_college,male_other_bs,female_other_total,female_other_less_hs,female_other_hs_grad,female_other_some_college,female_other_bs,male_mixed_total,male_mixed_less_hs,male_mixed_hs_grad,male_mixed_some_college,male_mixed_bs,female_mixed_total,female_mixed_less_hs,female_mixed_hs_grad,female_mixed_some_college,female_mixed_bs,male_w_nothisp_total,male_w_nothisp_less_hs,male_w_nothisp_hs_grad,male_w_nothisp_some_college,male_w_nothisp_bs,female_w_nothisp_total,female_w_nothisp_less_hs,female_w_nothisp_hs_grad,female_w_nothisp_some_college,female_w_nothisp_bs,male_hisp_total,male_hisp_less_hs,male_hisp_hs_grad,male_hisp_some_college,male_hisp_bs,female_hisp_total,female_hisp_less_hs,female_hisp_hs_grad,female_hisp_some_college,female_hisp_bs,BLACK_TOTAL,BLACK_FEMALE,BLACK_MALE,BLACK_LESS_HS_TOTAL,BLACK_HS_TOTAL,BLACK_SOME_COLLEGE_TOTAL,BLACK_COLLEGE_TOTAL,HISP_TOTAL,HISP_FEMALE,HISP_MALE,HISP_LESS_HS_TOTAL,HISP_HS_TOTAL,HISP_SOME_COLLEGE_TOTAL,HISP_COLLEGE_TOTAL,UNDERREP_TOTAL,UNDERREP_FEMALE,UNDERREP_MALE,UNDERREP_LESS_HS_TOTAL,UNDERREP_HS_TOTAL,UNDERREP_SOME_COLLEGE_TOTAL,UNDERREP_COLLEGE_TOTAL
740,55021971200,"Census Tract 9712, Columbia County, Wisconsin",1819,138,541,593,547,1804,71,403,600,730,45,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,12,33,0,58,10,18,13,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,3,18,0,19,0,0,12,7,1819,138,541,593,547,1785,71,403,581,730,0,0,0,0,0,19,0,0,19,0,45,0,45,0,0,0,45,19,19,0,0,0,19,0,64,19,45,0,0,19,45
741,55023960100,"Census Tract 9601, Crawford County, Wisconsin",865,107,357,234,167,1008,120,309,351,228,3,2,0,1,0,11,0,1,10,0,4,0,4,0,0,3,0,0,0,3,8,0,0,0,8,25,0,0,16,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,6,0,4,52,0,7,45,0,853,107,345,234,167,980,120,305,331,224,13,1,12,0,0,28,0,4,20,4,14,11,3,2,1,11,0,41,28,13,1,16,20,4,55,39,16,3,17,31,4
742,55023960200,"Census Tract 9602, Crawford County, Wisconsin",895,79,388,274,154,806,45,281,253,227,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,8,1,7,0,0,13,1,3,9,0,895,79,388,274,154,800,42,281,253,224,8,1,0,7,0,10,4,0,3,3,4,0,4,0,0,4,0,18,10,8,5,0,10,3,22,10,12,5,0,14,3
743,55023960300,"Census Tract 9603, Crawford County, Wisconsin",980,110,431,332,107,750,49,286,246,169,1,0,0,1,0,2,0,0,2,0,3,0,1,0,2,0,0,0,0,0,0,0,0,0,0,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,11,4,0,22,0,1,7,14,978,108,431,332,107,750,49,286,246,169,2,2,0,0,0,0,0,0,0,0,3,2,1,0,0,3,0,2,0,2,2,0,0,0,5,2,3,2,0,3,0
744,55073001402,"Census Tract 14.02, Marathon County, Wisconsin",1020,34,261,330,395,1296,36,406,395,459,0,0,0,0,0,5,0,0,5,0,11,0,0,11,0,0,0,0,0,0,38,0,0,37,1,42,0,9,27,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,9,0,2,7,0,0,7,0,1015,34,261,325,395,1285,36,406,395,448,5,0,0,5,0,11,0,0,0,11,5,5,0,0,0,5,0,16,11,5,0,0,5,11,21,16,5,0,0,10,11
745,55073001500,"Census Tract 15, Marathon County, Wisconsin",1382,99,481,507,295,1393,63,397,476,457,0,0,0,0,0,3,0,1,0,2,0,0,0,0,0,4,0,0,4,0,24,7,3,6,8,27,5,8,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,208,0,0,2,206,6,0,0,0,6,1382,99,481,507,295,1392,63,397,476,456,0,0,0,0,0,1,0,0,0,1,3,3,0,0,1,0,2,1,1,0,0,0,0,1,4,4,0,0,1,0,3
746,55073001600,"Census Tract 16, Marathon County, Wisconsin",2090,205,883,663,339,1932,113,616,732,471,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,19,2,5,12,0,19,4,5,4,6,0,0,0,0,0,0,0,0,0,0,8,2,0,3,3,6,0,0,0,6,17,1,0,10,6,7,2,0,5,0,2058,195,873,657,333,1885,84,607,723,471,37,12,10,9,6,47,29,9,9,0,0,0,0,0,0,0,0,84,47,37,41,19,18,6,84,47,37,41,19,18,6
747,55073001700,"Census Tract 17, Marathon County, Wisconsin",1313,185,716,247,165,1207,148,500,357,202,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,2,0,2,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,10,0,2,8,0,1,0,0,1,0,37,20,1,16,0,34,23,3,3,5,1253,125,716,247,165,1158,99,500,357,202,103,79,1,23,0,77,72,0,0,5,0,0,0,0,0,0,0,180,77,103,151,1,23,5,180,77,103,151,1,23,5
748,55073001800,"Census Tract 18, Marathon County, Wisconsin",1974,131,877,588,378,1737,97,568,508,564,0,0,0,0,0,5,0,1,3,1,1,0,1,0,0,5,0,0,2,3,0,0,0,0,0,12,9,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,1,0,6,0,1,2,3,1954,131,868,577,378,1725,88,568,507,562,20,0,9,11,0,12,9,0,1,2,5,5,0,0,1,3,1,32,12,20,9,9,12,2,37,17,20,9,10,15,3
749,55073001900,"Census Tract 19, Marathon County, Wisconsin",1963,150,857,626,330,1978,120,767,639,452,2,0,2,0,0,0,0,0,0,0,5,1,3,1,0,0,0,0,0,0,34,7,2,23,2,21,0,7,0,14,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,8,1,0,7,0,14,0,4,6,4,1954,147,857,623,327,1968,120,765,636,447,16,5,2,6,3,10,0,2,3,5,2,0,2,0,2,0,0,26,10,16,5,4,9,8,28,10,18,5,6,9,8
750,55073002000,"Census Tract 20, Marathon County, Wisconsin",1292,81,558,389,264,1255,63,489,451,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,10,0,2,8,0,0,0,0,0,0,0,0,0,0,0,85,85,0,0,0,2,2,0,0,0,2,2,0,0,0,275,3,2,269,1,1283,76,558,385,264,1247,63,486,446,252,94,90,0,4,0,12,2,3,7,0,0,0,0,0,0,0,0,106,12,94,92,3,11,0,106,12,94,92,3,11,0
751,55073002101,"Census Tract 21.01, Marathon County, Wisconsin",1394,161,690,382,161,1334,96,455,500,283,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,2,0,0,2,0,13,0,0,0,13,5,0,1,0,4,0,0,0,0,0,0,0,0,0,0,34,34,0,0,0,11,11,0,0,0,1,0,0,0,1,2,0,2,0,0,1391,158,690,382,161,1331,96,455,497,283,37,37,0,0,0,14,11,0,3,0,2,1,1,0,0,1,1,51,14,37,48,0,3,0,53,15,38,48,0,4,1
752,55073002102,"Census Tract 21.02, Marathon County, Wisconsin",823,47,257,201,318,890,40,241,278,331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,17,64,0,0,10,54,0,0,0,0,0,0,0,0,0,0,548,0,547,0,1,522,0,0,1,521,0,0,0,0,0,3,2,1,0,0,819,47,257,197,318,890,40,241,278,331,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,4,0,4,0,4,0,0,4,0
753,55073002200,"Census Tract 22, Marathon County, Wisconsin",1084,203,545,269,67,1005,154,436,281,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,32,22,0,0,55,41,9,5,0,40,0,35,0,5,4,3,1,0,0,992,163,493,269,67,934,106,413,281,134,166,63,103,0,0,117,80,32,5,0,0,0,0,0,0,0,0,283,117,166,143,135,5,0,283,117,166,143,135,5,0
754,55073002301,"Census Tract 23.01, Marathon County, Wisconsin",1069,169,504,269,127,993,95,422,319,157,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,24,1,13,8,2,10,0,5,1,4,1060,167,501,269,123,988,95,422,319,152,22,2,16,0,4,7,0,0,0,7,3,0,3,0,0,0,3,29,7,22,2,16,0,11,32,7,25,2,16,0,14
755,55073002302,"Census Tract 23.02, Marathon County, Wisconsin",1313,136,621,402,154,1236,73,511,362,290,0,0,0,0,0,0,0,0,0,0,4,0,2,1,1,3,0,0,3,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,2,0,0,0,2,1281,112,613,402,154,1210,57,505,361,287,32,24,8,0,0,26,16,6,1,3,0,0,0,0,0,0,0,58,26,32,40,14,1,3,58,26,32,40,14,1,3
756,55075960100,"Census Tract 9601, Marinette County, Wisconsin",971,74,432,342,123,1084,95,441,412,136,3,0,0,3,0,9,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,14,13,1,0,0,961,74,430,336,121,1079,95,439,409,136,10,0,2,6,2,5,0,2,3,0,12,9,3,0,3,9,0,15,5,10,0,4,9,2,27,14,13,0,7,18,2
757,55075960200,"Census Tract 9602, Marinette County, Wisconsin",1404,157,651,440,156,1489,84,740,502,163,1,1,0,0,0,3,0,3,0,0,11,5,2,4,0,4,2,2,0,0,9,0,0,3,6,34,5,14,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,20,1,5,13,1,9,5,0,2,2,1404,157,651,440,156,1481,84,740,494,163,4,0,0,4,0,11,0,0,8,3,4,3,1,1,3,0,0,15,11,4,0,0,12,3,19,14,5,1,3,12,3
758,55075960600,"Census Tract 9606, Marinette County, Wisconsin",874,89,357,282,146,910,76,339,364,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,0,2,0,3,0,3,0,0,13,5,3,0,5,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,2,0,0,2,0,14,0,8,6,0,870,89,357,278,146,907,76,339,364,128,7,0,3,4,0,3,0,0,0,3,0,0,0,0,0,0,0,10,3,7,0,3,4,3,10,3,7,0,3,4,3
759,55075960700,"Census Tract 9607, Marinette County, Wisconsin",1075,153,451,333,138,1227,85,580,383,179,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,21,0,15,6,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2,0,0,0,2,0,0,0,0,0,33,0,2,17,14,1072,153,448,333,138,1227,85,580,383,179,6,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,3,3,0,6,0,6,0,3,3,0
760,55075960800,"Census Tract 9608, Marinette County, Wisconsin",908,97,349,345,117,931,77,400,270,184,0,0,0,0,0,0,0,0,0,0,14,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,3,3,0,0,0,0,0,0,0,0,895,91,349,338,117,918,69,395,270,184,13,6,0,7,0,15,9,6,0,0,0,0,0,0,0,0,0,28,15,13,15,6,7,0,28,15,13,15,6,7,0
761,55075960900,"Census Tract 9609, Marinette County, Wisconsin",1058,59,543,320,136,953,63,314,343,233,0,0,0,0,0,0,0,0,0,0,15,5,10,0,0,6,0,6,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,11,0,0,0,11,5,0,5,0,0,1058,59,543,320,136,948,63,309,343,233,0,0,0,0,0,11,0,11,0,0,0,0,0,0,0,0,0,11,11,0,0,11,0,0,11,11,0,0,11,0,0
